id,title,release_date,revenue
813,Airplane!,1980-07-02,83453539
400155,Hotel Transylvania 3: Summer Vacation,2018-06-28,528600000
138697,Don Jon,2013-09-12,0
136797,Need for Speed,2014-03-12,203277636
9366,Donnie Brasco,1997-02-27,124909762
10830,Matilda,1996-08-02,33459416
1907,The Beach,2000-02-03,144056873
686,Contact,1997-07-11,171120329
9679,Gone in Sixty Seconds,2000-06-09,237202299
11886,Robin Hood,1973-11-08,32056467
249164,If I Stay,2014-08-21,78274843
45317,The Fighter,2010-12-10,93617009
615,The Passion of the Christ,2004-02-25,611899420
1374,Rocky IV,1985-11-21,300473716
524047,Greenland,2020-07-29,52300000
9603,Clueless,1995-07-19,56631572
214,Saw III,2006-10-26,164874275
640146,Ant-Man and the Wasp: Quantumania,2023-02-15,476071180
3021,1408,2007-06-22,132963417
4133,Blow,2001-04-04,83282296
395,AVP: Alien vs. Predator,2004-08-12,177427090
387426,Okja,2017-06-28,0
583,Life of Brian,1979-08-17,20745728
8329,[REC],2007-11-23,32511655
1367,Rocky II,1979-06-15,85182160
501170,Doctor Sleep,2019-10-30,72381712
1996,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21,160099222
33,Unforgiven,1992-08-07,159157447
492,Being John Malkovich,1999-10-29,22863596
1577,Resident Evil: Apocalypse,2004-09-10,129394835
11216,Cinema Paradiso,1988-11-17,11990401
9426,The Fly,1986-08-15,60629159
2698,Evan Almighty,2007-06-09,174440724
9602,Coming to America,1988-06-29,288752301
72545,Journey 2: The Mysterious Island,2012-01-19,355692760
2978,Ghostbusters II,1989-06-16,215394738
476669,The King's Man,2021-12-22,125928656
22971,Dear John,2010-02-04,114977104
116741,The Internship,2013-06-07,44000000
335,Once Upon a Time in the West,1968-12-21,5380118
109418,Grown Ups 2,2013-07-11,247022278
438695,Sing 2,2021-12-01,406000000
91586,Insidious: Chapter 2,2013-09-12,161000000
193756,Lone Survivor,2013-12-24,149295601
51828,One Day,2011-03-02,59389433
9800,Philadelphia,1993-12-22,206678440
567609,Ready or Not,2019-08-21,57615777
57165,Wrath of the Titans,2012-03-28,301970083
500664,Upgrade,2018-05-31,16706680
9659,Mad Max,1979-04-12,100000000
425909,Ghostbusters: Afterlife,2021-11-11,191000000
132232,Mama,2013-01-17,146497771
321697,Steve Jobs,2015-10-09,34441873
376659,Bad Moms,2016-07-28,183936074
9533,Red Dragon,2002-10-02,209196298
588,Silent Hill,2006-04-21,100605135
164,Breakfast at Tiffany's,1961-10-06,9500000
1562,28 Weeks Later,2007-04-26,65048678
385687,Fast X,2023-05-17,704709660
3580,Changeling,2008-10-24,113398237
227306,Unbroken,2014-12-25,163442937
484247,A Simple Favor,2018-08-29,97644617
225886,Sex Tape,2014-07-17,126069509
356305,Why Him?,2016-12-22,118102725
1578,Raging Bull,1980-11-14,23000000
227159,Horrible Bosses 2,2014-11-12,107670357
63311,The Skin I Live In,2011-08-17,33750478
7451,xXx,2002-08-09,277448382
1585,It's a Wonderful Life,1946-12-20,9644124
1452,Superman Returns,2006-06-28,391081192
4327,Charlie's Angels,2000-11-02,264105545
631843,Old,2021-07-21,90146510
4347,Atonement,2007-09-07,131016624
279,Amadeus,1984-09-19,51973029
840,Close Encounters of the Third Kind,1977-11-18,306889114
581,Dances with Wolves,1990-03-30,424208848
376660,The Edge of Seventeen,2016-11-18,18803648
27581,The Other Guys,2010-08-06,170432927
274479,Joy,2015-12-24,101134059
205775,In the Heart of the Sea,2015-12-03,93920758
22954,Invictus,2009-12-10,122426792
547016,The Old Guard,2020-07-10,0
8699,Anchorman: The Legend of Ron Burgundy,2004-06-28,90574188
184315,Hercules,2014-07-23,244819862
136400,2 Guns,2013-08-02,131940411
397243,The Autopsy of Jane Doe,2016-12-21,6170043
270946,Penguins of Madagascar,2014-11-22,373552094
205584,Gods of Egypt,2016-02-25,150680864
5503,The Fugitive,1993-08-06,368875760
338953,Fantastic Beasts: The Secrets of Dumbledore,2022-04-06,406950844
525,The Blues Brothers,1980-06-16,115229890
1903,Vanilla Sky,2001-12-10,203388341
696806,The Adam Project,2022-03-11,0
1885,The Karate Kid,1984-06-22,130442786
9016,Treasure Planet,2002-11-26,109578115
82682,Gangster Squad,2013-01-09,105200903
72570,The Vow,2012-02-05,196114570
134,"O Brother, Where Art Thou?",2000-08-30,71870729
9820,The Parent Trap,1998-07-28,92108518
7737,Resident Evil: Extinction,2007-09-20,148412065
87421,Riddick,2013-09-02,98337295
8273,American Wedding,2003-08-01,231449203
10229,A Walk to Remember,2002-01-25,47494916
6947,The Village,2004-07-30,256697520
188161,A Million Ways to Die in the West,2014-05-22,86410000
12429,Ponyo,2008-07-19,202404009
9273,Ace Ventura: When Nature Calls,1995-11-10,212385533
52520,Underworld: Awakening,2012-01-19,160112671
116,Match Point,2005-10-26,85306374
1495,Kingdom of Heaven,2005-05-03,218122627
391,A Fistful of Dollars,1964-09-12,14500000
872585,Oppenheimer,2023-07-19,933700000
72710,The Host,2013-03-22,63327201
460019,Truth or Dare,2018-04-12,95330493
1701,Con Air,1997-06-05,224012234
146216,RED 2,2013-07-18,148100000
4256,Scary Movie 3,2003-10-24,220673217
1371,Rocky III,1982-05-28,270000000
205587,The Judge,2014-10-08,83719388
103663,The Hunt,2012-10-25,18309793
2270,Stardust,2007-08-09,137515140
186,Lucky Number Slevin,2006-02-24,56308881
351460,Death Note,2017-08-25,0
10515,Castle in the Sky,1986-08-02,5228752
213,North by Northwest,1959-07-08,13275000
34851,Predators,2010-07-03,127233108
379686,Space Jam: A New Legacy,2021-07-08,163692228
8965,Atlantis: Milo's Return,2003-02-25,0
2789,The Chronicles of Riddick,2004-06-11,115772733
149,Akira,1988-07-16,553171
76,Before Sunrise,1995-01-27,5987386
834,Underworld: Evolution,2006-01-12,111476513
8698,The League of Extraordinary Gentlemen,2003-07-11,179265204
49524,R.I.P.D.,2013-07-18,61648500
136795,The Heat,2013-06-27,158674180
34584,The NeverEnding Story,1984-04-06,20158808
426426,Roma,2018-08-25,1140769
9342,The Mask of Zorro,1998-07-16,250288523
228161,Home,2015-03-18,368871007
526896,Morbius,2022-03-30,167500000
593643,The Menu,2022-11-17,79628200
770,Gone with the Wind,1939-12-15,402352579
442249,The First Purge,2018-07-04,137056262
5175,Rush Hour 2,2001-08-03,347325802
571,The Birds,1963-03-28,11500000
537996,The Ballad of Buster Scruggs,2018-11-09,0
4233,Scream 2,1997-12-12,172363301
10196,The Last Airbender,2010-06-30,319713881
569547,Black Mirror: Bandersnatch,2018-12-28,0
36955,True Lies,1994-07-15,378882411
4964,Knocked Up,2007-06-01,219922417
71679,Resident Evil: Retribution,2012-09-12,240159255
9358,Final Destination 2,2003-01-31,90941129
869,Planet of the Apes,2001-07-25,362211740
639,When Harry Met Sally...,1989-07-21,92823546
1587,What's Eating Gilbert Grape,1993-12-17,10032765
590223,Love and Monsters,2020-10-16,1122066
503736,Army of the Dead,2021-05-14,190700000
9297,Monster House,2006-06-30,140175006
90,Beverly Hills Cop,1984-12-05,316360478
9837,The Prince of Egypt,1998-12-16,218613188
8920,Garfield,2004-06-10,200804534
10719,Elf,2003-10-09,225097437
122081,Spring Breakers,2013-01-24,31724284
515195,Yesterday,2019-06-26,88092097
9982,Chicken Little,2005-11-04,314432665
8835,Legally Blonde,2001-07-13,141774679
3981,What Women Want,2000-12-15,374111707
406,La Haine,1995-05-31,15300000
345911,Lights Out,2016-07-21,148868835
924,Dawn of the Dead,2004-03-19,102278712
86838,Seven Psychopaths,2012-10-12,33035736
277216,Straight Outta Compton,2015-08-11,201634991
6145,Fracture,2007-04-19,91354215
340837,A Cure for Wellness,2017-02-15,26620002
639933,The Northman,2022-04-07,69633110
48138,Unknown,2011-02-16,130786397
417678,"Everything, Everything",2017-05-18,61621140
7453,The Hitchhiker's Guide to the Galaxy,2005-04-28,104478416
489999,Searching,2018-08-24,75462037
1493,Miss Congeniality,2000-12-22,212000000
36648,Blade: Trinity,2004-12-08,128905366
764,The Evil Dead,1981-09-10,29612367
270487,"Hail, Caesar!",2016-02-05,63647656
378064,A Silent Voice: The Movie,2016-09-17,30156463
198277,Begin Again,2013-09-07,63464861
16859,Kiki's Delivery Service,1989-07-29,4493017
71,Billy Elliot,2000-09-28,109280263
75174,The Grey,2012-01-26,77278331
321258,The Boy,2016-01-22,73929392
417859,Puss in Boots,2011-10-27,554987477
703,Annie Hall,1977-04-19,38288028
7555,Rambo,2008-01-24,113244290
938,For a Few Dollars More,1965-12-18,15000000
9078,The Sword in the Stone,1963-12-25,22182353
2024,The Patriot,2000-06-28,215294342
64686,47 Ronin,2013-12-06,151783839
9495,The Crow,1994-05-11,50694672
9313,The Man in the Iron Mask,1998-03-12,182968902
4148,Revolutionary Road,2008-12-19,75981180
508965,Klaus,2019-11-08,0
929,Godzilla,1998-05-20,379014294
13649,High School Musical 2,2007-08-17,7000000
189,Sin City: A Dame to Kill For,2014-08-20,39407616
71676,Ghost Rider: Spirit of Vengeance,2011-12-10,132563930
276907,Legend,2015-09-09,42972994
805,Rosemary's Baby,1968-06-12,33395426
522938,Rambo: Last Blood,2019-09-19,91490353
35791,Resident Evil: Afterlife,2010-09-09,300228084
710,GoldenEye,1995-11-16,352194034
301365,The Neon Demon,2016-05-31,3377430
41513,The Smurfs,2011-07-29,563749323
72976,Lincoln,2012-11-09,275293450
257445,Goosebumps,2015-08-05,158162788
9286,Final Destination 3,2006-02-09,118890272
1369,Rambo: First Blood Part II,1985-05-21,300400432
529203,The Croods: A New Age,2020-11-25,215905815
9392,The Descent,2005-07-08,57130027
12153,White Chicks,2004-06-23,113086475
2832,Identity,2003-04-25,90259536
2123,"Me, Myself & Irene",2000-06-22,149270999
40807,50/50,2011-09-30,39187783
9762,Step Up,2006-08-11,114194847
9919,How to Lose a Guy in 10 Days,2003-02-07,177502387
9798,Enemy of the State,1998-11-20,250649836
11619,Flushed Away,2006-10-22,178120010
10330,Freaky Friday,2003-08-05,160846332
10501,The Road to El Dorado,2000-03-31,76432727
402,Basic Instinct,1992-03-20,352927224
301337,Downsizing,2017-12-22,55003890
10483,Death Race,2008-08-22,76014335
296099,Vacation,2015-07-28,104384188
10189,Pineapple Express,2008-08-06,101624843
1924,Superman,1978-12-14,300218018
20766,The Road,2009-11-25,27635305
613,Downfall,2004-09-16,92181574
7350,The Bucket List,2007-12-25,175372502
5038,Vicky Cristina Barcelona,2008-08-15,96409300
2898,As Good as It Gets,1997-12-19,314178011
14756,Ip Man,2008-12-12,22108789
10661,You Don't Mess with the Zohan,2008-06-05,204313400
258480,Carol,2015-11-20,40272135
829,Chinatown,1974-06-20,30000000
3558,"Girl, Interrupted",1999-12-21,48350205
19994,Jennifer's Body,2009-09-18,31556061
396371,Molly's Game,2017-12-07,59284015
1164,Babel,2006-09-08,135330182
7340,Carrie,1976-11-03,25878153
346672,Underworld: Blood Wars,2016-11-24,81093313
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020-10-16,503063688
1948,Crank,2006-08-31,42931041
77877,The Lucky One,2012-04-19,99357138
399057,The Killing of a Sacred Deer,2017-10-20,7027336
11778,The Deer Hunter,1978-12-08,49000000
481848,The Call of the Wild,2020-02-19,111202881
360920,The Grinch,2018-11-08,508575295
448119,Dolittle,2020-01-02,251410631
1272,Sunshine,2007-04-05,34806812
3082,Modern Times,1936-02-05,1800000
1817,Phone Booth,2003-04-04,97837138
4771,Gone Baby Gone,2007-09-18,34619699
2253,Valkyrie,2008-12-25,200276000
10184,He's Just Not That Into You,2009-02-06,178866158
16871,Drag Me to Hell,2009-03-15,90810892
153518,The Angry Birds Movie,2016-05-11,349779543
23169,Remember Me,2010-03-11,56032889
455207,Crazy Rich Asians,2018-08-15,238539198
343674,Gerald's Game,2017-09-29,0
866,Finding Neverland,2004-10-17,116766556
313297,Kubo and the Two Strings,2016-08-18,76249438
116149,Paddington,2014-11-24,259207227
274854,The Last Witch Hunter,2015-10-21,146936910
401104,To the Bone,2017-01-22,0
11423,Memories of Murder,2003-05-02,26000000
663,Saw IV,2007-10-25,139352633
193610,The Other Woman,2014-04-16,196781193
449563,Isn't It Romantic,2019-02-13,48800000
9804,Waterworld,1995-07-28,264218220
12163,The Wrestler,2008-09-07,44734660
1586,Secret Window,2004-03-12,92913171
462919,Sierra Burgess Is a Loser,2018-09-07,0
12437,Underworld: Rise of the Lycans,2009-01-22,92158961
2277,Bicentennial Man,1999-12-17,87423861
22947,Up in the Air,2009-09-05,166842739
9739,Demolition Man,1993-10-08,58055768
152760,The Monuments Men,2014-01-24,154984035
582,The Lives of Others,2006-03-15,70000000
635744,Jarhead: Law of Return,2019-10-01,0
371638,The Disaster Artist,2017-03-12,29820616
11665,Get Smart,2008-06-19,230685453
1690,Hostel,2006-01-06,81979826
4147,Road to Perdition,2002-07-12,181001478
419479,The Babysitter,2017-10-13,0
136799,Trolls,2016-10-13,346864462
11887,High School Musical 3: Senior Year,2008-10-11,252909177
20943,The Ugly Truth,2009-07-24,321682600
298250,Jigsaw,2017-10-25,102952888
37094,Falling Down,1993-02-26,40903593
290098,The Handmaiden,2016-06-01,38600000
2280,Big,1988-06-03,151927281
41446,Scream 4,2011-04-11,97231420
37136,The Naked Gun: From the Files of Police Squad!,1988-12-02,78756177
8810,Mad Max 2,1981-12-24,24600832
87093,Big Eyes,2014-12-24,28883511
59961,Safe House,2012-02-08,208076205
9335,Transporter 2,2005-08-03,89083229
446021,Bad Times at the El Royale,2018-10-04,31882724
853,Enemy at the Gates,2001-03-14,96976270
65086,The Woman in Black,2012-02-03,127730736
646,Dr. No,1962-10-07,59567035
667538,Transformers: Rise of the Beasts,2023-06-06,429800000
762504,Nope,2022-07-20,170823080
12244,9,2009-08-19,48428063
658,Goldfinger,1964-09-20,124881062
347031,Swiss Army Man,2016-06-24,4900000
8271,Disturbia,2007-04-12,117760134
397837,Before I Fall,2017-03-02,18900000
8645,The Happening,2008-06-11,163403799
262391,Serial (Bad) Weddings,2014-04-16,176404493
5176,3:10 to Yuma,2007-09-06,70016220
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,245623848
246741,What We Do in the Shadows,2014-06-19,6263224
4538,The Darjeeling Limited,2007-09-07,24377151
419478,Midnight Sun,2018-03-22,27365467
346,Seven Samurai,1954-04-26,346300
819,Sleepers,1996-10-18,165615285
334,Magnolia,1999-12-10,48451803
1213,The Talented Mr. Ripley,1999-12-25,128798265
160588,Blue Jasmine,2013-08-01,99206215
44048,Unstoppable,2010-11-04,167805466
399170,Logan Lucky,2017-08-17,48453605
985939,Fall,2022-08-11,16120263
73723,The Lorax,2012-03-01,348840316
300671,13 Hours: The Secret Soldiers of Benghazi,2016-01-14,69411370
232672,Blended,2014-05-21,127994610
400617,Phantom Thread,2017-12-25,47756590
204082,Homefront,2013-11-12,43058898
536554,M3GAN,2022-12-28,179960167
62215,Melancholia,2011-05-26,15946321
172385,Rio 2,2014-03-19,500188435
16320,Serenity,2005-09-25,38869464
15969,The Return of Jafar,1994-05-20,0
1089,Point Break,1991-01-31,83531958
36669,Die Another Day,2002-11-17,431971116
521029,Annabelle Comes Home,2019-06-26,231252591
35690,The Last Song,2010-03-31,89137047
7445,Brothers,2009-12-02,43474578
1640,Crash,2005-05-06,98410061
400535,Sicario: Day of the Soldado,2018-06-27,75836683
1992,Planet Terror,2007-04-06,0
10591,The Girl Next Door,2004-04-09,31635150
9472,DodgeBall: A True Underdog Story,2004-06-18,167722310
44943,Battle: Los Angeles,2011-03-08,211819354
881,A Few Good Men,1992-12-11,243240178
2899,Asterix & Obelix: Mission Cleopatra,2002-01-30,128027976
9481,The Bone Collector,1999-11-04,151493655
81,Nausicaä of the Valley of the Wind,1984-03-11,3301446
423204,Angel Has Fallen,2019-08-21,146661977
1246,Rocky Balboa,2006-12-20,155929020
277685,Unfriended,2014-10-22,62882090
59962,This Means War,2012-02-14,156974557
10054,Spy Kids,2001-03-18,147934180
1955,The Elephant Man,1980-10-09,26010864
57212,War Horse,2011-12-25,177584879
4234,Scream 3,2000-02-03,161834276
109431,Identity Thief,2013-02-07,173965010
239,Some Like It Hot,1959-03-19,25000000
9486,Johnny English,2003-03-14,160583018
295964,Burnt,2015-10-02,36606743
267935,The BFG,2016-06-01,195243411
10200,The Day the Earth Stood Still,2008-12-10,233093859
9870,Forgetting Sarah Marshall,2008-04-17,105173115
11674,101 Dalmatians,1996-11-27,320689294
457799,"Extremely Wicked, Shockingly Evil and Vile",2019-05-02,0
49046,All Quiet on the Western Front,2022-10-07,0
543540,The Perfect Date,2019-04-12,0
97370,Under the Skin,2014-03-14,5735963
725201,The Gray Man,2022-07-13,454023
6023,P.S. I Love You,2007-11-15,156835339
353616,Pitch Perfect 3,2017-12-20,184724494
280092,Insidious: Chapter 3,2015-05-28,112983889
50456,Hanna,2011-04-07,63782078
458423,Mamma Mia! Here We Go Again,2018-07-09,395044706
140823,Saving Mr. Banks,2013-11-29,112544580
456740,Hellboy,2019-04-10,55065289
512196,Happy Death Day 2U,2019-02-13,25327500
258230,A Monster Calls,2016-10-07,47309313
2288,Closer,2004-12-03,115505027
261023,Black Mass,2015-09-17,98837872
340102,The New Mutants,2020-04-02,49169594
256274,"As Above, So Below",2014-08-14,41900000
11917,Saw V,2008-10-23,113864059
400650,Mary Poppins Returns,2018-12-13,348807090
13387,Transporter 3,2008-11-26,108979549
241,Natural Born Killers,1994-08-26,50283563
55779,Final Destination 5,2011-08-12,157887643
258216,Nymphomaniac: Vol. I,2013-12-25,13545832
72331,Abraham Lincoln: Vampire Hunter,2012-06-20,116471580
942,Lethal Weapon 2,1989-07-07,227853986
252,Willy Wonka & the Chocolate Factory,1971-06-29,4000000
2164,Stargate,1994-10-28,196567262
94329,The Raid,2012-03-23,9148519
1598,Cape Fear,1991-11-13,182300000
314,Catwoman,2004-07-22,82102379
871,Planet of the Apes,1968-02-07,32589624
8487,Wild Wild West,1999-06-30,222104681
429197,Vice,2018-12-25,76073488
899082,Harry Potter 20th Anniversary: Return to Hogwarts,2022-01-01,0
816,Austin Powers: International Man of Mystery,1997-05-02,67711748
278924,Mechanic: Resurrection,2016-08-25,125729635
265195,Wild Tales,2014-08-21,27007072
522402,Finch,2021-11-04,0
3176,Battle Royale,2000-12-16,30600000
381289,A Dog's Purpose,2017-01-19,205035819
80,Before Sunset,2004-06-16,15992615
9291,The Longest Yard,2005-05-27,190320568
7735,The Wave,2008-03-11,19000000
392,Chocolat,2000-12-22,152500343
76649,Pompeii,2014-02-18,117831631
438148,Minions: The Rise of Gru,2022-06-29,939628210
1592,Primal Fear,1996-03-06,102616183
718789,Lightyear,2022-06-15,226425420
1541,Thelma & Louise,1991-05-24,45361000
77950,Turbo,2013-07-11,282570682
259694,How to Be Single,2016-02-08,112343513
817,Austin Powers: The Spy Who Shagged Me,1999-06-08,312016928
23631,Machete,2010-09-01,45491656
58233,Johnny English Reborn,2011-09-15,160078586
2486,Eragon,2006-12-14,249288105
505026,Death on the Nile,2022-02-09,137307235
914,The Great Dictator,1940-10-15,11000000
499932,The Devil All the Time,2020-09-11,0
12222,Horton Hears a Who!,2008-03-03,298572799
244267,I Origins,2014-07-18,336472
74643,The Artist,2011-10-12,133432856
62764,Mirror Mirror,2012-03-15,183018522
39451,Little Fockers,2010-12-21,310650585
68,Brazil,1985-02-20,9900000
1966,Alexander,2004-11-21,167298192
9475,Scent of a Woman,1992-12-23,134095253
62214,Frankenweenie,2012-10-04,81493846
1620,Hitman,2007-11-21,99965753
37247,The Graduate,1967-12-21,104945305
458576,Monster Hunter,2020-12-03,42145959
11130,The Princess Diaries 2: Royal Engagement,2004-08-06,134734481
9323,Ghost in the Shell,1995-11-18,515905
9032,Big Daddy,1999-06-25,234801895
11247,A Cinderella Story,2004-07-16,70067909
212778,Chef,2014-05-08,45967935
6795,Zathura: A Space Adventure,2005-11-06,65079104
2252,Eastern Promises,2007-09-14,56106607
328425,The Gift,2015-07-31,58978653
384521,The Cloverfield Paradox,2018-02-04,0
4257,Scary Movie 4,2006-04-12,178262620
40805,The Green Hornet,2011-01-12,227817248
285783,The Walk,2015-09-30,61181942
10312,Patch Adams,1998-12-25,202292902
15121,The Sound of Music,1965-03-29,286214286
3594,The Number 23,2007-02-23,77566815
9489,You've Got Mail,1998-12-17,250821495
49730,Red Riding Hood,2011-03-10,89162162
46705,Blue Valentine,2010-12-16,15440333
157433,Pet Sematary,2019-04-04,113118226
752623,The Lost City,2022-03-24,192907684
10948,The Fox and the Hound,1981-07-10,29800000
19912,The Final Destination,2009-08-26,186167139
274167,Daddy's Home,2015-12-25,242786137
796,Cruel Intentions,1999-03-05,76347426
298618,The Flash,2023-06-13,268375616
9390,Jerry Maguire,1996-12-13,273552592
793,Blue Velvet,1986-09-19,8618766
617653,The Last Duel,2021-10-13,30500000
27582,The Mechanic,2011-01-13,51070807
38408,Life As We Know It,2010-10-02,105734416
8367,Robin Hood: Prince of Thieves,1991-06-14,390493908
77016,End of Watch,2012-09-20,48126384
1669,The Hunt for Red October,1990-03-02,200512643
50348,The Lincoln Lawyer,2011-03-17,85412898
228205,The Longest Ride,2015-04-09,63013281
9362,Tremors,1990-01-19,48572000
393519,Raw,2016-11-11,4100000
167073,Brooklyn,2015-10-20,62076141
1621,Trading Places,1983-06-07,90404800
100042,Dumb and Dumber To,2014-11-12,169837010
504949,The King,2019-10-11,0
2005,Sister Act,1992-05-28,231605150
11621,Porco Rosso,1992-07-18,0
19959,Surrogates,2009-09-24,122444772
785084,The Whale,2022-12-09,55101305
76025,Shame,2011-10-02,3909002
180863,T2 Trainspotting,2017-01-27,42067430
6557,27 Dresses,2008-01-10,160259319
146,"Crouching Tiger, Hidden Dragon",2000-07-06,213525736
664,Twister,1996-05-10,494471524
59,A History of Violence,2005-09-23,60740827
238615,Self/less,2015-07-10,31807156
263472,Knock Knock,2015-06-26,6341684
1375,Rocky V,1990-11-16,119946358
399361,Triple Frontier,2019-03-06,0
5174,Rush Hour 3,2007-08-08,258022233
179144,The Great Beauty,2013-05-21,24930592
169,Predator 2,1990-11-21,57120318
109451,Cloudy with a Chance of Meatballs 2,2013-09-26,248384621
96936,The Bling Ring,2013-06-12,19145732
32856,Valentine's Day,2010-02-10,216485654
1443,The Virgin Suicides,1999-12-31,10409377
18487,The Taking of Pelham 1 2 3,2009-06-10,150166126
109421,Side Effects,2013-02-07,63372757
9334,The Scorpion King,2002-04-18,165333180
3034,Young Frankenstein,1974-12-15,86273333
284293,Still Alice,2014-12-05,44779195
30497,The Texas Chain Saw Massacre,1974-10-01,30900000
455980,Tag,2018-05-30,75100000
1370,Rambo III,1988-05-24,189015611
514847,The Hunt,2020-03-11,10550350
4995,Boogie Nights,1997-10-07,43101594
470,21 Grams,2003-09-06,60427839
173897,Resident Evil: The Final Chapter,2016-12-23,312242626
511987,Crawl,2019-07-11,91542097
6075,Carlito's Way,1993-11-10,63848322
9506,Anger Management,2003-04-11,195745823
818,Austin Powers in Goldmember,2002-07-26,296938801
531309,Brightburn,2019-05-09,33224654
462,Erin Brockovich,2000-03-17,256271286
10521,Bride Wars,2009-01-09,115375850
8967,The Tree of Life,2011-05-17,54674226
12133,Step Brothers,2008-07-25,128107642
872,Singin' in the Rain,1952-04-09,7200000
10022,The Pacifier,2005-03-04,198636868
8619,Master and Commander: The Far Side of the World,2003-11-14,212011111
382591,Two Is a Family,2016-12-07,1447740
3050,Doctor Dolittle,1998-06-26,294456605
378236,The Emoji Movie,2017-07-23,216909830
82633,Lawless,2012-08-29,53676580
766,Army of Darkness,1992-10-31,21502976
9029,What Happens in Vegas,2008-05-07,219375562
1934,Shakespeare in Love,1998-12-11,289317794
68730,Silence,2016-12-22,23737523
22804,Saw VI,2009-10-22,68234154
119283,Parker,2013-01-23,46216641
443791,Underwater,2020-01-08,40882928
576845,Last Night in Soho,2021-10-21,22957625
249070,Hitman: Agent 47,2015-08-20,81967450
9471,Charlie's Angels: Full Throttle,2003-06-27,259175788
588228,The Tomorrow War,2021-09-03,14400000
1103,Escape from New York,1981-05-23,50244700
11283,Nanny McPhee,2005-10-21,123276807
714,Tomorrow Never Dies,1997-12-11,333011068
756,Fantasia,1940-11-13,76411819
61979,Three Steps Above Heaven,2010-12-03,0
8055,The Reader,2008-12-10,108902486
412117,The Secret Life of Pets 2,2019-05-24,155152550
9476,A Knight's Tale,2001-05-11,117487473
1904,Memoirs of a Geisha,2005-12-06,162242962
9354,"Honey, I Shrunk the Kids",1989-06-23,222724172
614934,Elvis,2022-06-22,288670284
580175,Another Round,2020-09-24,21700000
582014,Promising Young Woman,2020-12-13,13868965
11430,The Lion King 1½,2004-02-06,1465
600354,The Father,2020-12-23,21029340
77930,Magic Mike,2012-06-28,167221571
9361,The Last of the Mohicans,1992-08-26,75505856
556984,The Trial of the Chicago 7,2020-09-25,107423
765,Evil Dead II,1987-03-13,10900000
375588,Robin Hood,2018-11-21,86493046
644495,House of Gucci,2021-11-24,153235995
9655,She's the Man,2006-03-17,33889159
10066,House of Wax,2005-05-05,68766121
12113,Body of Lies,2008-10-09,113280098
415842,American Assassin,2017-09-14,67200000
9714,Home Alone 3,1997-12-12,79082515
303858,Money Monster,2016-05-12,93282604
458897,Charlie's Angels,2019-11-14,73279888
540901,Hustlers,2019-09-12,157600000
818647,Through My Window,2022-02-04,0
525661,Bombshell,2019-12-13,61404394
95610,Bridget Jones's Baby,2016-09-14,211952420
8656,Deep Impact,1998-05-08,349464664
59965,Abduction,2011-09-22,82087155
646385,Scream,2022-01-12,140041405
112205,The Family,2013-09-13,36894225
7840,"10,000 BC",2008-03-04,269784201
15472,The Girl with the Dragon Tattoo,2009-02-27,109421911
158011,The Call,2013-03-14,68572378
72113,Carnage,2011-09-16,30722632
132363,The Butler,2013-08-16,115922175
37056,Letters to Juliet,2010-05-13,82148538
59108,Tower Heist,2011-11-02,152930623
68722,The Master,2012-09-07,28258060
10439,Hocus Pocus,1993-07-16,45395069
622,The Ninth Gate,1999-08-25,58401898
9792,The Hills Have Eyes,2006-03-10,69623713
8922,Jeepers Creepers,2001-07-01,59217789
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,4700000
58224,Mr. Popper's Penguins,2011-06-17,187361754
157547,Oculus,2013-09-08,44459951
1738,Next,2007-04-25,76066841
192,The Name of the Rose,1986-09-24,77200000
109491,Beautiful Creatures,2013-02-13,60052138
1970,The Grudge,2004-10-22,183474602
157386,The Spectacular Now,2013-08-02,6854611
503314,Dragon Ball Super: Broly,2018-12-14,125002821
8741,The Thin Red Line,1998-12-25,98126565
9327,The Nutty Professor,1996-06-28,128769345
13809,RocknRolla,2008-09-04,25740863
2758,Addams Family Values,1993-11-19,48919043
6978,Big Trouble in Little China,1986-05-30,11000000
342470,All the Bright Places,2020-02-28,0
8337,They Live,1988-11-23,13008928
490,The Seventh Seal,1957-02-16,0
947,Lawrence of Arabia,1962-12-11,69995385
657,From Russia with Love,1963-10-10,78900000
9992,Arthur and the Invisibles,2006-12-13,107944236
23398,Alvin and the Chipmunks: The Squeakquel,2009-12-21,443140005
609,Poltergeist,1982-06-04,122200000
433808,The Ritual,2017-10-11,1786396
9889,Shallow Hal,2001-11-01,141069860
587792,Palm Springs,2020-07-10,164000
406563,Insidious: The Last Key,2018-01-03,167885588
13310,Let the Right One In,2008-10-24,10785801
581734,Nomadland,2021-01-29,14784114
619,The Bodyguard,1992-11-25,411006740
491418,Instant Family,2018-11-16,120989656
9772,Air Force One,1997-07-25,315156409
249397,Nymphomaniac: Vol. II,2013-12-25,4934725
968,Dog Day Afternoon,1975-09-21,46665856
957,Spaceballs,1987-06-24,38119483
137094,Jack Ryan: Shadow Recruit,2014-01-15,135511030
6537,The Orphanage,2007-05-20,78638987
41439,Saw 3D,2010-10-22,136151680
60935,The Thing,2011-10-12,31505287
