id,title,release_date,revenue
17610,Year One,2009-06-18,62357900
239563,St. Vincent,2014-10-09,54837234
724495,The Woman King,2022-09-16,97250903
500840,I'm Thinking of Ending Things,2020-08-28,0
15373,Role Models,2008-11-07,92380927
250219,I Can Quit Whenever I Want,2014-02-06,54606
11238,Aladdin and the King of Thieves,1996-05-20,0
370755,Paterson,2016-11-17,2152738
48415,Welcome to the South,2010-10-01,65584679
1946,eXistenZ,1999-04-14,2856712
9040,Serpico,1973-12-18,29800000
5924,Papillon,1973-12-13,53267000
9671,Crocodile Dundee,1986-09-26,328203506
301804,Before I Wake,2016-04-07,3295624
4141,Shoot 'Em Up,2007-07-26,26820641
251516,Kung Fury,2015-05-22,0
109091,The Counselor,2013-10-25,71009334
337674,Elle,2016-05-25,2341534
1725,West Side Story,1961-12-13,43656822
317442,The Last: Naruto the Movie,2014-12-06,19840000
763285,Ambulance,2022-03-16,51783040
913290,Barbarian,2022-09-08,45352337
9618,Tango & Cash,1989-12-22,63408614
579,Jaws 2,1978-06-16,187884007
10040,Miss Congeniality 2: Armed and Fabulous,2005-03-11,101393569
99,All About My Mother,1999-04-16,67872296
8859,"Dude, Where's My Car?",2000-12-15,73180723
47931,Elite Squad: The Enemy Within,2010-10-08,63027681
460885,Mandy,2018-09-13,1214525
303857,Dragon Ball Z: Resurrection 'F',2015-04-18,61768190
139038,A Haunted House,2013-01-11,60141683
9564,Asterix & Obelix Take on Caesar,1999-02-03,1644060
35019,Nanny McPhee and the Big Bang,2010-03-26,93251121
407451,A Wrinkle in Time,2018-03-08,132675864
81796,Lockout,2012-04-12,32948113
16523,Where the Wild Things Are,2009-10-16,100140916
2043,Along Came a Spider,2001-04-06,105178561
76494,What to Expect When You're Expecting,2012-05-17,79700000
2609,"Planes, Trains and Automobiles",1987-11-26,49500000
14442,Ella Enchanted,2004-04-09,27388767
420634,Terrifier,2018-01-25,416322
9535,Analyze This,1999-03-05,176885658
1636,Bedazzled,2000-10-19,90383208
241257,Regression,2015-10-01,17671101
11679,xXx: State of the Union,2005-04-27,71073932
183011,Justice League: The Flashpoint Paradox,2013-07-30,0
11932,Bride of Chucky,1998-10-16,50671850
4824,The Jackal,1997-11-14,159330280
47327,Drive Angry,2011-02-24,40909909
9619,Dante's Peak,1997-02-07,178127760
755566,Day Shift,2022-08-12,0
4543,Monty Python's The Meaning of Life,1983-03-31,14949697
13515,Mirrors,2008-08-15,72436439
8424,Love Me If You Dare,2003-09-17,0
9461,Enter the Dragon,1973-08-17,21485066
3989,Team America: World Police,2004-10-10,50907422
2069,The Whole Nine Yards,2000-02-18,106371651
264999,Magic Mike XXL,2015-07-01,117813057
591274,Fear Street: 1978,2021-07-08,0
9946,End of Days,1999-11-24,211989043
82505,House at the End of the Street,2012-09-21,44287131
668,On Her Majesty's Secret Service,1969-12-18,64574493
9255,Hot Shots! Part Deux,1993-05-21,133752825
9100,The Craft,1996-05-03,24819936
1634,Free Willy,1993-07-16,153698625
439,La Dolce Vita,1960-02-05,19647000
382322,Batman: The Killing Joke,2016-07-24,3775000
9341,The Core,2003-03-28,74208267
457136,Mary Queen of Scots,2018-12-07,37807625
521777,Good Boys,2019-08-14,111037232
10214,Son of the Mask,2005-02-18,0
11452,National Lampoon's Van Wilder,2002-03-29,39241323
283350,Before We Go,2014-09-04,37151
10045,District B13,2004-11-09,9584131
8193,Napoleon Dynamite,2004-06-11,46118097
9319,The Last Boy Scout,1991-12-13,59509925
401,Garden State,2004-07-28,26781723
34813,The Losers,2010-04-23,23580000
5689,The Blue Lagoon,1980-07-05,58853106
5549,RoboCop 2,1990-06-22,45681173
3683,Flags of Our Fathers,2006-10-18,65900249
23202,Trick 'r Treat,2007-10-26,0
629542,The Bad Guys,2022-03-17,250162278
839,Duel,1971-11-13,0
1092,The Third Man,1949-08-31,1226098
699,For Your Eyes Only,1981-06-24,187412802
145135,Dark Skies,2013-02-21,25174316
3595,Ransom,1996-11-08,309492681
775996,Outside the Wire,2021-01-15,0
614911,The Midnight Sky,2020-12-10,70018
402897,The Death of Stalin,2017-10-20,24640027
429415,Extinction,2018-07-15,1451864
15157,Another Cinderella Story,2008-09-16,0
602734,Spiral: From the Book of Saw,2021-05-12,40618920
1911,The 13th Warrior,1999-08-13,61698899
11072,Blazing Saddles,1974-02-07,119500000
9678,Little Nicky,2000-11-10,58292295
203739,Vampire Academy,2014-02-07,15391979
529216,Mirage,2018-11-30,17325485
2655,What Lies Beneath,2000-07-21,291420351
109410,42,2013-04-12,95020213
645886,The Unforgivable,2021-11-24,0
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985-11-01,30000000
6279,Sister Act 2: Back in the Habit,1993-12-09,57319029
44363,Frozen,2010-02-05,3065860
700391,65,2023-03-02,55000000
38778,Dinner for Schmucks,2010-07-30,86387857
882569,Guy Ritchie's The Covenant,2023-04-19,20000000
318917,Look Who's Back,2015-10-08,25513752
519010,Pain and Glory,2019-03-22,37359689
9620,Paycheck,2003-12-25,95427515
9268,Eraser,1996-06-21,242295562
860,WarGames,1983-06-03,124600000
10663,The Waterboy,1998-11-06,185991646
482321,Ron's Gone Wrong,2021-10-14,60692022
9326,Romancing the Stone,1984-03-30,86572238
1648,Bill & Ted's Excellent Adventure,1989-02-17,40485039
11918,Superhero Movie,2008-03-28,25871834
585083,Hotel Transylvania: Transformania,2022-02-25,0
11635,Old School,2003-02-21,87135520
416234,Winchester,2018-02-02,44019588
11690,Bloodsport,1988-02-26,65000000
329440,The Forest,2016-01-07,37608299
412105,You Get Me,2017-06-19,0
381719,Peter Rabbit,2018-02-07,351266433
10647,Pay It Forward,2000-10-20,55707411
9008,The Insider,1999-10-28,60289912
497828,Triangle of Sadness,2022-09-18,24733572
1051,The French Connection,1971-10-09,41158757
244458,The Voices,2014-01-19,0
376290,Miss Sloane,2016-11-25,9101546
774752,The Guardians of the Galaxy Holiday Special,2022-11-25,0
22825,The Box,2009-10-29,33333531
147773,The Way Way Back,2013-06-06,23198652
9896,Rat Race,2001-08-17,85498534
39013,Winter's Bone,2010-06-11,13831503
269,Breathless,1960-03-16,0
891,All the President's Men,1976-04-09,70600000
11186,Child's Play 2,1990-11-09,35763605
265208,Wild Card,2015-01-14,0
6615,Lars and the Real Girl,2007-10-12,11293663
2112,Payback,1999-02-05,161626121
10234,Funny Games,1997-09-11,0
26123,American Pie Presents: The Book of Love,2009-12-22,5021219
140420,Paperman,2012-11-02,0
9955,Blades of Glory,2007-03-30,118200000
213681,Masterminds,2016-09-29,29200000
585245,Clifford the Big Red Dog,2021-11-10,107347356
16,Dancer in the Dark,2000-06-30,40031879
32823,Get Him to the Greek,2010-06-03,90029656
19265,Whatever Works,2009-06-19,36020534
242828,When Marnie Was There,2014-07-19,34949567
10982,Hoodwinked!,2005-12-16,51053787
326,Snakes on a Plane,2006-08-17,62022014
13600,City of Ember,2008-10-07,17869048
129670,Nebraska,2013-09-21,27682872
34647,Enter the Void,2009-06-17,754249
996,Double Indemnity,1944-06-14,2500000
19458,Princess Protection Program,2010-02-13,0
226857,Endless Love,2014-02-12,34077920
6171,Dreamcatcher,2003-03-21,75700000
2289,Cold Mountain,2003-12-24,173013509
10781,The Texas Chainsaw Massacre: The Beginning,2006-10-05,107363905
11362,The Count of Monte Cristo,2002-01-23,75395048
10898,The Little Mermaid II: Return to the Sea,2000-01-23,0
559907,The Green Knight,2021-07-29,18888418
71688,The Iron Lady,2011-12-26,115890699
77953,The Campaign,2012-08-09,104907746
1850,Man on the Moon,1999-12-22,47434430
302156,Criminal,2016-04-07,14708696
3509,A Scanner Darkly,2006-07-07,7659918
82,Miami Vice,2006-07-27,163794509
283587,Beasts of No Nation,2015-09-11,9077700
461130,Code 8,2019-12-06,157209
899112,Violent Night,2022-11-30,75734910
18405,The Last House on the Left,2009-03-13,32721635
966,The Magnificent Seven,1960-10-12,4905000
10634,Friday,1995-04-26,28215918
13813,Defiance,2008-12-31,51155219
425972,Cargo,2017-10-06,56385
231176,Sun in Buckets,2013-10-31,0
15789,A Goofy Movie,1995-04-07,35348597
50839,Margin Call,2011-02-11,19504039
306,Beverly Hills Cop III,1994-05-24,119208989
199,Star Trek: First Contact,1996-11-22,150000000
9576,Tootsie,1982-12-17,177200000
10559,Frequency,2000-04-28,68106245
441701,Veronica,2017-08-25,0
395458,Suburbicon,2017-10-26,12751667
7984,In the Name of the Father,1993-12-12,65796862
2332,Taxi 2,2000-03-25,64400000
9036,Eight Below,2006-02-17,120455994
64720,Take Shelter,2011-09-30,3099314
291270,Anomalisa,2015-12-30,5659286
13836,Race to Witch Mountain,2009-03-12,106303988
775,A Trip to the Moon,1902-04-17,0
708,The Living Daylights,1987-06-29,191185897
1647,The Recruit,2003-01-31,101191884
15152,"OSS 117: Cairo, Nest of Spies",2006-04-19,0
581032,News of the World,2020-12-25,12668325
1498,Teenage Mutant Ninja Turtles,1990-03-30,201965915
12783,The Duchess,2008-09-05,43306325
11003,The Wedding Singer,1998-02-13,123306987
50531,Ask Me If I Am Happy,2000-12-15,0
385103,Scoob!,2020-07-08,28588425
26505,Arthur and the Revenge of Maltazard,2009-11-26,0
499701,Dora and the Lost City of Gold,2019-08-08,120597108
10431,War,2007-08-24,40452643
271969,Ben-Hur,2016-08-17,94061311
223,Rebecca,1940-03-23,7592465
62206,30 Minutes or Less,2011-08-11,40547440
22824,The Fourth Kind,2009-11-06,47709193
8963,Crimson Tide,1995-05-12,157387195
28211,Chloe,2010-02-25,13657649
614696,#Alive,2020-06-24,13416285
486131,Shaft,2019-06-14,21360215
13510,Eden Lake,2008-09-12,3984669
2064,While You Were Sleeping,1995-04-21,182057016
3432,Mr. Brooks,2007-06-01,48443734
9874,Cobra,1986-05-22,49042224
2196,Death at a Funeral,2007-08-17,46789413
60243,A Separation,2011-02-15,24426169
556678,Emma.,2020-02-13,25155355
219,Volver,2006-03-17,85582407
398929,Alibi.com,2017-02-15,29370592
467938,Revenge,2017-01-25,692079
233063,Suck Me Shakespeer,2013-11-07,77676735
11820,Mona Lisa Smile,2003-12-19,0
365222,Ip Man 3,2015-12-24,157029618
925,Do the Right Thing,1989-06-14,37300000
149871,The Tale of The Princess Kaguya,2013-11-23,24366656
9530,RV,2006-04-28,87528173
85889,Filth,2013-09-23,9114264
152,Star Trek: The Motion Picture,1979-12-07,139000000
7270,Matchstick Men,2003-09-12,65565672
445629,Fighting with My Family,2019-02-14,39055536
10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,44800000
323675,Ride Along 2,2016-01-14,124827316
774825,The Ice Age Adventures of Buck Wild,2022-01-28,0
35554,Cado dalle nubi,2009-11-27,0
8489,Ali,2001-12-10,87713825
18480,Brüno,2009-07-08,138805831
579047,Reminiscence,2021-08-18,18717947
68817,Footloose,2011-10-06,63543328
1588,Bring It On,2000-08-25,90449929
553604,Honest Thief,2020-09-03,31220247
7288,Duplex,2003-09-26,19322135
136418,Hummingbird,2013-05-07,8352885
447362,Life in a Year,2020-11-27,0
10220,Rounders,1998-09-11,22921898
296100,The Night Before,2015-11-20,52395996
4614,The Sum of All Fears,2002-05-31,193921372
9769,Lolita,1997-09-27,1071255
170687,The Boxtrolls,2014-09-10,108255770
16538,"I Love You, Man",2009-03-20,91980359
4566,Michael Clayton,2007-09-28,92991835
617,Wild Things,1998-03-20,67200000
10808,Dr. Dolittle 2,2001-06-22,176104344
324670,Spectral,2016-12-09,0
9316,Ong-Bak,2003-01-21,20112926
9072,Little Man,2006-08-31,101595121
873,The Color Purple,1985-12-18,146292000
454293,Night School,2018-09-27,33157615
12106,The Quick and the Dead,1995-02-09,47000000
9357,One Hour Photo,2002-08-21,52223306
9531,Superman III,1983-06-17,75850624
14359,Doubt,2008-02-27,50907234
11327,Midnight Express,1978-08-31,35000000
11172,Music and Lyrics,2007-02-09,145896422
314405,Tale of Tales,2015-05-14,5500277
655,"Paris, Texas",1984-08-23,2181987
2018,The Wedding Planner,2001-01-26,94728529
486947,The Guilty,2018-02-22,0
1729,The Forbidden Kingdom,2008-04-18,127906624
83389,From Up on Poppy Hill,2011-07-16,61037844
181283,Child 44,2015-03-15,3324330
151960,Planes,2013-08-09,219788712
242095,The Signal,2014-03-15,2665322
325789,The Infiltrator,2016-07-13,21011110
2604,Born on the Fourth of July,1989-12-20,161001698
10761,Made of Honor,2008-04-30,106407672
238215,The Cobbler,2014-09-11,0
475430,Artemis Fowl,2020-06-12,0
7278,Meet the Spartans,2008-01-24,85897593
112198,What's in a Name,2012-04-25,0
1852,World Trade Center,2006-08-09,163247198
517814,Capernaum,2018-09-20,64978931
590,The Hours,2002-12-27,41597830
407448,Detroit,2017-07-28,23355100
245168,Suffragette,2015-10-16,16002420
2657,Pleasantville,1998-09-17,49805462
11104,Chungking Express,1994-07-14,0
4584,Sense and Sensibility,1995-12-13,134582776
37786,Sex and the City 2,2010-05-26,290745055
25793,Precious,2009-11-06,47536959
491480,The Boy Who Harnessed the Wind,2019-02-14,0
10774,Network,1976-11-14,23689877
4379,Monster-in-Law,2005-05-13,154749918
15196,Clue,1985-12-13,14643997
285923,Grindhouse,2007-04-06,25422088
262543,Automata,2014-10-09,6237990
283378,Fallen,2016-11-10,0
338189,It's Only the End of the World,2016-08-26,0
399106,Piper,2016-06-16,0
6877,Failure to Launch,2006-03-10,128406887
290,Barton Fink,1991-08-01,6153939
258509,Alvin and the Chipmunks: The Road Chip,2015-12-17,233755553
10588,The Cat in the Hat,2003-11-21,133800000
298382,The Dressmaker,2015-10-29,25003426
38317,Zookeeper,2011-07-06,169852759
9372,Super Size Me,2004-01-17,28575078
24253,The Girl Who Played with Fire,2009-09-18,67126795
4421,G.I. Jane,1997-08-19,48169156
9718,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,162966177
2640,Heathers,1989-03-31,1108462
8952,I Love You Phillip Morris,2009-01-18,20768906
44603,Hereafter,2010-10-22,106956330
55846,Blitz,2011-05-20,15800000
10735,What a Girl Wants,2003-03-27,50732139
268920,Hot Pursuit,2015-05-08,51680201
171372,Frank,2014-05-09,1897363
453201,The 15:17 to Paris,2018-02-07,57076286
9349,Universal Soldier,1992-07-10,0
1825,Over the Top,1987-02-13,16057580
417320,Descendants 2,2017-07-21,0
454640,The Angry Birds Movie 2,2019-08-02,147792047
330764,The Brand New Testament,2015-09-02,15709652
592,The Conversation,1974-04-07,4420000
293670,The Wailing,2016-05-12,49851770
205220,Philomena,2013-11-01,100129872
10992,Cats & Dogs,2001-07-04,93375151
845,Strangers on a Train,1951-06-27,7000000
591275,Fear Street: 1666,2021-07-14,0
42684,Skyline,2010-11-11,66984888
512,Scoop,2006-07-27,31584901
300673,The Finest Hours,2016-01-27,52099090
9994,The Great Mouse Detective,1986-07-02,38625550
9563,Any Given Sunday,1999-12-22,100230832
646207,The Ice Road,2021-06-24,7502846
648579,The Unbearable Weight of Massive Talent,2022-04-20,29116320
108,Three Colors: Blue,1993-08-01,0
963,The Maltese Falcon,1941-10-18,1772000
287424,Maggie,2015-05-08,187112
76617,Texas Chainsaw 3D,2013-01-03,47340586
746,The Last Emperor,1987-10-04,43984230
736526,Troll,2022-12-01,0
103332,Ruby Sparks,2012-07-25,9128263
152747,All Is Lost,2013-08-23,6108720
55420,Another Earth,2011-07-22,1938783
1639,Speed 2: Cruise Control,1997-06-13,164508066
11017,Billy Madison,1995-02-10,26488734
252838,The Wedding Ringer,2015-01-16,79799880
7516,Smokin' Aces,2006-12-09,57103895
1883,Malcolm X,1992-11-18,48169908
80389,Get the Gringo,2012-03-15,0
334524,Gold,2016-02-03,14880939
9038,The Heartbreak Kid,2007-10-05,127766650
2026,Hostage,2005-03-10,77944725
379,Miller's Crossing,1990-09-21,5080409
724089,Gabriel's Inferno: Part II,2020-07-31,0
511785,Alex Strangelove,2018-04-16,0
86837,Amour,2012-09-20,29844753
77883,The Possession,2012-08-30,85446075
9559,A Perfect World,1993-11-24,135130999
722778,The Hand of God,2021-11-24,0
11371,The Score,2001-07-13,113579918
614,Wild Strawberries,1957-12-26,0
716612,Spencer,2021-11-04,14000000
1407,La Vie en Rose,2007-02-14,86274793
4349,The Kingdom,2007-08-22,86658558
10033,Just Friends,2005-11-23,50817508
294016,Trumbo,2015-10-27,8235661
9427,The Full Monty,1997-08-13,257850122
221,Rebel Without a Cause,1955-10-27,4500000
11675,Halloween H20: 20 Years Later,1998-08-05,75000000
4550,Lady Vengeance,2005-07-29,23803308
65759,Happy Feet Two,2011-11-17,150406466
9675,Sideways,2004-10-22,109502303
227973,The Peanuts Movie,2015-11-05,246233113
205321,Sharknado,2013-07-11,0
1632,Mississippi Burning,1988-12-08,34604000
9281,Witness,1985-02-08,68706993
9833,The Phantom of the Opera,2004-12-08,154648887
43641,Superman/Shazam!: The Return of Black Adam,2010-11-16,0
11023,Thirteen,2003-08-20,0
11565,Big Momma's House 2,2006-01-26,138259062
2654,In the Mouth of Madness,1995-02-03,8946600
10679,Iron Sky,2012-04-04,10109659
800815,The Pale Blue Eye,2022-12-22,0
5516,The Ladykillers,2004-03-25,76700000
11351,Jeepers Creepers 2,2003-08-08,63102666
10153,Sphere,1998-02-13,37020277
93856,Chernobyl Diaries,2012-05-24,38390020
40662,Batman: Under the Red Hood,2010-07-27,6629178
48034,Little White Lies,2010-10-20,48531470
8689,Cannibal Holocaust,1980-02-07,0
763,Braindead,1992-08-13,242623
9550,House of Flying Daggers,2004-05-19,92863945
9348,Species,1995-07-07,113374103
642885,Hocus Pocus 2,2022-09-30,0
11336,The Dead Zone,1983-10-21,20766616
9725,Friday the 13th Part 2,1981-05-01,21722776
123025,"Batman: The Dark Knight Returns, Part 1",2012-08-21,0
483,Wild at Heart,1990-08-17,14560247
61012,Silent Hill: Revelation 3D,2012-10-10,55362705
617505,Hubie Halloween,2020-10-07,0
11081,Taking Lives,2004-03-19,65470529
60747,Red Dawn,2012-03-15,44806783
208134,Jackass Presents: Bad Grandpa,2013-10-22,151831537
2291,Jacob's Ladder,1990-11-02,26118851
44244,Camp Rock 2: The Final Jam,2010-09-17,0
846,The X Files,1998-06-19,189198313
9869,Patriot Games,1992-06-04,178051587
512895,Lady and the Tramp,2019-11-12,0
11013,Secretary,2002-09-20,9304609
11096,Hide and Seek,2005-01-27,127369981
6964,Something's Gotta Give,2003-12-12,266728738
804150,Cocaine Bear,2023-02-22,87649532
614560,Mank,2020-11-13,122252
623491,The Babysitter: Killer Queen,2020-09-10,0
501907,A Beautiful Day in the Neighborhood,2019-09-07,67925733
10775,Infernal Affairs,2002-12-12,8708932
2662,House of 1000 Corpses,2003-04-11,17949758
284303,Goodnight Mommy,2014-10-07,2193474
9359,Maverick,1994-05-20,183031272
256961,Paul Blart: Mall Cop 2,2015-04-16,107597242
9788,Accepted,2006-08-18,38505009
475,Bonnie and Clyde,1967-08-14,50700000
12233,Oliver & Company,1988-11-18,74151346
585511,Luck,2022-08-05,0
581726,Infinite,2021-09-09,0
323677,Race,2016-02-19,24804129
9722,Bewitched,2005-06-21,131426169
34653,A Single Man,2009-10-19,24964890
9920,Ultraviolet,2006-03-03,31070211
396806,Anon,2018-05-03,1197741
33217,Diary of a Wimpy Kid,2010-03-19,76196538
9665,Glory,1989-12-15,26828365
10495,The Karate Kid Part III,1989-06-16,38956288
333352,Eye in the Sky,2015-09-07,18704595
46146,Troll Hunter,2010-10-29,4159678
9012,Jackass: The Movie,2002-10-25,64282312
53319,What a Beautiful Day,2011-01-05,0
11249,Seed of Chucky,2004-11-12,24829644
64328,The Muppets,2011-11-22,165184237
254473,Brick Mansions,2014-04-22,71416730
532639,Pinocchio,2022-09-07,0
10778,The Man Who Wasn't There,2001-10-26,0
656690,The Social Dilemma,2020-01-26,0
107811,21 & Over,2013-03-01,48065672
2179,Tenacious D in The Pick of Destiny,2006-11-22,13405595
593,Solaris,1972-03-20,0
962,The Gold Rush,1925-07-12,4000000
55931,The Animatrix,2003-05-09,0
9529,Candyman,1992-10-16,25792310
10327,"Legally Blonde 2: Red, White & Blonde",2003-07-02,124914842
437586,mid90s,2018-10-19,6897446
42949,Arthur 3: The War of the Two Worlds,2010-08-22,0
9353,Nacho Libre,2006-06-16,99255460
11683,Land of the Dead,2005-06-18,47074133
11808,U.S. Marshals,1998-03-06,102367405
10796,The One,2001-11-02,72689126
403,Driving Miss Daisy,1989-12-13,145793296
74308,Detachment,2011-04-24,1681521
309886,Blood Father,2016-08-11,6903033
406761,Hotel Artemis,2018-06-07,12371132
303,Notorious,1946-08-21,24500000
413518,Pinocchio,2019-12-19,17133446
10669,Deliverance,1972-08-18,46122355
87825,Trouble with the Curve,2012-09-21,49000000
634528,The Marksman,2021-01-15,23076711
121986,Frances Ha,2013-05-17,4069826
454227,Outlaw King,2018-09-06,0
9760,Epic Movie,2007-01-25,86865564
452832,Serenity,2019-01-24,14454622
417870,Girls Trip,2017-07-21,140376621
43933,Monsters,2010-06-18,5639730
9963,Premonition,2007-02-08,84297309
12201,Edge of Darkness,2010-01-28,81126522
922,Dead Man,1995-12-23,103800000
289222,The Zookeeper's Wife,2017-03-24,26152835
446894,Smallfoot,2018-09-20,214115531
616820,Halloween Ends,2022-10-12,104361355
167032,Curse of Chucky,2013-10-08,3800000
11660,Following,1999-04-02,48482
9768,Cry-Baby,1990-04-06,8266343
395991,Only the Brave,2017-09-22,25754775
8843,The Cell,2000-08-17,104155843
551804,Freaky,2020-11-12,15104310
401246,The Square,2017-08-25,9494535
467660,Unsane,2018-02-21,14293601
505058,Unfriended: Dark Web,2018-07-19,16024987
491584,Burning,2018-05-17,6591038
9691,Assassins,1995-10-06,30303072
7459,Speed Racer,2008-05-07,93945766
2294,Jay and Silent Bob Strike Back,2001-08-22,33788161
654,On the Waterfront,1954-06-22,9600000
1430,Bowling for Columbine,2002-10-09,35564473
112336,Hitchcock,2012-11-22,23570541
49009,The Way Back,2010-11-22,24172201
615643,Minari,2021-02-12,12886100
8838,Mercury Rising,1998-04-03,93107289
884605,No Hard Feelings,2023-06-15,82995526
527261,The Silence,2019-05-16,2325977
6844,The Ten Commandments,1956-10-05,122700000
11228,Daylight,1996-12-06,159212469
2142,Cop Land,1997-08-15,44862187
389053,The Do-Over,2016-05-27,0
568620,Snake Eyes: G.I. Joe Origins,2021-07-22,36964325
11187,Child's Play 3,1991-08-30,20560255
45132,Super,2010-11-26,324138
10715,Looney Tunes: Back in Action,2003-11-14,68514844
14191,Aquamarine,2006-03-03,23006849
14462,The Manchurian Candidate,2004-07-30,96105964
399121,An Officer and a Spy,2019-09-30,18878646
663712,Terrifier 2,2022-10-06,15065239
424781,Sorry to Bother You,2018-07-06,18200000
33909,Wall Street: Money Never Sleeps,2010-09-20,134748021
126963,Dragon Ball Z: Battle of Gods,2013-03-30,50461371
484482,Sink or Swim,2018-10-24,0
9944,The Pelican Brief,1993-09-17,195268056
284427,Who Am I,2014-09-25,7700259
3112,The Night of the Hunter,1955-08-26,0
23742,Cop Out,2010-02-26,55583804
11529,Sweet Home Alabama,2002-09-26,180622424
16577,Astro Boy,2009-10-15,19551067
705,All About Eve,1950-10-06,8400000
1551,Flatliners,1990-08-10,61489265
760883,Blood Red Sky,2021-07-23,0
597219,The Half of It,2020-05-01,0
8469,Animal House,1978-07-27,141000000
489925,Eighth Grade,2018-01-19,13539709
3035,Frankenstein,1931-11-21,12000000
578701,Those Who Wish Me Dead,2021-05-05,23384502
9386,In the Line of Fire,1993-07-08,176997168
964980,Air,2023-04-05,87078875
21575,A Prophet,2009-08-26,17873691
308639,Dope,2015-06-19,17986781
60670,The Crimson Rivers,2000-09-27,0
565028,Candyman,2021-08-25,77411570
11153,National Lampoon's Vacation,1983-07-29,61399552
8845,Under Siege,1992-10-08,156563139
586863,Les Misérables,2019-11-14,0
18491,Neon Genesis Evangelion: The End of Evangelion,1997-07-19,20000000
315664,Florence Foster Jenkins,2016-05-06,48902953
9035,Slither,2006-03-31,12834936
152737,August: Osage County,2013-12-26,74188937
287948,The Transporter Refueled,2015-09-02,72629670
395993,Stronger,2017-09-22,8484418
2334,Taxi 3,2003-01-29,65497208
11968,Into the Blue,2005-09-30,46117696
506574,Descendants 3,2019-08-02,0
416144,Hotel Mumbai,2019-03-14,16872691
10157,Police Academy 2: Their First Assignment,1985-03-28,55600000
146239,Delivery Man,2013-10-10,51164106
84348,V/H/S,2012-07-28,100345
234,The Cabinet of Dr. Caligari,1920-02-27,8811
22832,Ninja Assassin,2009-09-29,61601280
521935,Cam,2018-10-01,0
14254,The Uninvited,2009-01-30,41624046
483104,A Christmas Prince,2017-11-17,0
2251,Unfaithful,2002-05-10,119137784
10030,Good Luck Chuck,2007-09-21,59192128
10779,The Frighteners,1996-07-18,29359216
10357,Volcano,1997-04-25,122823468
440298,Cold War,2018-06-08,18754051
14199,The Adventures of Sharkboy and Lavagirl,2005-06-10,71992655
11355,Never Been Kissed,1999-04-09,84565230
6280,Junior,1994-11-22,108431355
10377,My Cousin Vinny,1992-03-13,64088552
9726,A Good Year,2006-09-09,42064105
377264,Morgan,2016-09-01,8810591
38357,Morning Glory,2010-11-10,60040976
225728,Macbeth,2015-08-16,16322067
6312,Brotherhood of the Wolf,2001-01-31,70752904
11358,Walking Tall,2004-04-02,57223888
4858,The Invasion,2007-08-17,40170558
39781,The Kids Are All Right,2010-07-09,34705850
8676,Fool's Gold,2008-02-07,111231041
254904,The November Man,2014-08-27,32556119
513310,Boss Level,2021-02-19,2000000
9437,Kiss the Girls,1997-09-29,60527873
4643,The Guardian,2006-09-28,94973540
98357,Broken City,2013-01-18,34737199
10010,Brother Bear 2,2006-08-17,0
11645,Ran,1985-06-01,11859533
38684,Jane Eyre,2011-03-11,34710627
316152,Free State of Jones,2016-06-24,25035950
404,The Straight Story,1999-10-15,6203044
615469,Spiderhead,2022-06-17,0
9667,The Jacket,2005-03-04,21733230
15165,Barbie as The Princess & the Pauper,2004-09-28,0
381,To Catch a Thief,1955-08-03,8750000
442062,Goosebumps 2: Haunted Halloween,2018-10-11,93320380
460793,Olaf's Frozen Adventure,2017-10-27,0
522518,A Dog's Journey,2019-05-03,78871079
618344,Justice League Dark: Apokolips War,2020-05-05,0
11775,Intolerable Cruelty,2003-09-02,119940815
491472,At Eternity's Gate,2018-11-15,0
315465,The Boy and the Beast,2015-07-11,49714378
9208,Broken Arrow,1996-02-09,150270147
72784,The Loft,2014-10-14,10076790
11075,Audition,1999-10-06,359853
638974,Murder Mystery 2,2023-03-28,0
9610,Conan the Destroyer,1984-06-29,31042035
432068,C'est la vie!,2017-10-04,23800000
3600,I Still Know What You Did Last Summer,1998-11-13,40002112
8836,The X Files: I Want to Believe,2008-07-24,69363381
713,The Piano,1993-05-19,40185556
2114,Final Fantasy: The Spirits Within,2001-07-02,85131830
790,The Fog,1980-02-08,21448830
9829,United 93,2006-04-28,76286096
12104,Pink Floyd: The Wall,1982-07-14,22244207
635,Angel Heart,1987-03-06,17186348
247,The Killing,1956-06-06,0
11001,Blue Streak,1999-09-17,117758500
102362,Dead Man Down,2013-03-08,18074539
583406,Judas and the Black Messiah,2021-02-12,6416063
269795,2:22,2017-06-29,3945729
1391,Y Tu Mamá También,2001-06-08,33616692
142061,"Batman: The Dark Knight Returns, Part 2",2013-01-03,0
50698,Grave Encounters,2011-09-09,0
1985,The Constant Gardener,2005-08-31,82468097
7972,Before the Devil Knows You're Dead,2007-09-26,25005257
199373,The Frozen Ground,2013-07-11,5496951
406994,Better Watch Out,2017-10-06,176288
12139,Dennis the Menace,1993-06-24,117270765
187596,Walk of Shame,2014-05-02,8122990
4474,My Super Ex-Girlfriend,2006-07-20,61108981
7364,Sahara,2005-04-06,119269486
71469,The Darkest Hour,2011-12-22,64626786
9331,Clear and Present Danger,1994-08-03,215887717
80280,[REC]³ Genesis,2012-03-30,11019975
539681,DC League of Super-Pets,2022-07-27,203000000
